Power Consumed,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
1.02E-06,-0.6377036,-0.6865813,-0.5889151
1.02E-06,-0.6387278,-0.6876178,-0.5899274
1.02E-06,-0.6397528,-0.6886549,-0.5909404
1.02E-06,-0.6407784,-0.6896928,-0.591954
1.02E-06,-0.6418047,-0.6907314,-0.5929683
1.02E-06,-0.6428317,-0.6917706,-0.5939832
1.02E-06,-0.6438593,-0.6928106,-0.5949988
1.02E-06,-0.6448876,-0.6938513,-0.596015
1.02E-06,-0.6459167,-0.6948927,-0.5970319
1.02E-06,-0.6469463,-0.6959348,-0.5980494
1.02E-06,-0.6479767,-0.6969777,-0.5990676
1.02E-06,-0.6490078,-0.6980212,-0.6000864
1.02E-06,-0.6500396,-0.6990655,-0.6011059
1.02E-06,-0.651072,-0.7001105,-0.602126
1.02E-06,-0.6521052,-0.7011563,-0.6031468
1.02E-06,-0.653139,-0.7022027,-0.6041683
1.02E-06,-0.6541736,-0.7032499,-0.6051905
1.02E-06,-0.6552088,-0.7042979,-0.6062133
1.02E-06,-0.6562447,-0.7053465,-0.6072368
1.02E-06,-0.6572814,-0.7063959,-0.6082609
1.02E-06,-0.6583187,-0.7074461,-0.6092858
1.02E-06,-0.6593568,-0.708497,-0.6103113
1.02E-06,-0.6603956,-0.7095486,-0.6113374
1.02E-06,-0.6614351,-0.710601,-0.6123643
1.02E-06,-0.6624753,-0.7116541,-0.6133919
1.02E-06,-0.6635162,-0.712708,-0.6144201
1.02E-06,-0.6645579,-0.7137626,-0.615449
1.02E-06,-0.6656002,-0.714818,-0.6164786
1.02E-06,-0.6666433,-0.7158741,-0.6175089
1.02E-06,-0.6676871,-0.716931,-0.6185399
1.02E-06,-0.6687317,-0.7179887,-0.6195716
1.02E-06,-0.6697769,-0.7190471,-0.620604
1.02E-06,-0.6708229,-0.7201063,-0.6216371
1.02E-06,-0.6718697,-0.7211663,-0.6226709
1.02E-06,-0.6729172,-0.722227,-0.6237053
1.02E-06,-0.6739654,-0.7232886,-0.6247405
1.02E-06,-0.6750143,-0.7243508,-0.6257764
1.02E-06,-0.676064,-0.7254139,-0.626813
1.02E-06,-0.6771145,-0.7264777,-0.6278504
1.02E-06,-0.6781657,-0.7275424,-0.6288884
1.02E-06,-0.6792176,-0.7286078,-0.6299271
1.02E-06,-0.6802703,-0.729674,-0.6309666
1.02E-06,-0.6813237,-0.730741,-0.6320068
1.02E-06,-0.6823779,-0.7318087,-0.6330477
1.02E-06,-0.6834329,-0.7328773,-0.6340893
1.02E-06,-0.6844886,-0.7339467,-0.6351317
1.02E-06,-0.6855451,-0.7350169,-0.6361748
1.02E-06,-0.6866024,-0.7360878,-0.6372186
1.02E-06,-0.6876604,-0.7371596,-0.6382631
1.02E-06,-0.6887192,-0.7382322,-0.6393084
1.02E-06,-0.6897788,-0.7393056,-0.6403544
1.02E-06,-0.6908391,-0.7403798,-0.6414012
1.02E-06,-0.6919002,-0.7414548,-0.6424487
1.02E-06,-0.6929621,-0.7425307,-0.6434969
1.02E-06,-0.6940248,-0.7436073,-0.6445459
1.02E-06,-0.6950882,-0.7446848,-0.6455957
1.02E-06,-0.6961525,-0.7457631,-0.6466462
1.02E-06,-0.6972175,-0.7468422,-0.6476974
1.02E-06,-0.6982834,-0.7479222,-0.6487494
1.02E-06,-0.69935,-0.7490029,-0.6498022
1.02E-06,-0.7004174,-0.7500846,-0.6508557
1.02E-06,-0.7014856,-0.751167,-0.65191
1.02E-06,-0.7025546,-0.7522503,-0.652965
1.02E-06,-0.7036245,-0.7533344,-0.6540208
1.02E-06,-0.7046951,-0.7544194,-0.6550774
1.02E-06,-0.7057665,-0.7555052,-0.6561347
1.02E-06,-0.7079119,-0.7576794,-0.6582518
1.02E-06,-0.7068388,-0.7565919,-0.6571929
1.02E-06,-0.7089857,-0.7587678,-0.6593115
1.02E-06,-0.7100604,-0.7598571,-0.6603719
1.02E-06,-0.7111359,-0.7609471,-0.6614331
1.02E-06,-0.7122123,-0.7620381,-0.6624952
1.02E-06,-0.7132894,-0.7631299,-0.663558
1.02E-06,-0.7143674,-0.7642226,-0.6646216
1.02E-06,-0.7154463,-0.7653162,-0.665686
1.02E-06,-0.7165259,-0.7664106,-0.6667512
1.02E-06,-0.7176064,-0.7675059,-0.6678172
1.02E-06,-0.7186877,-0.7686021,-0.668884
1.02E-06,-0.7197699,-0.7696991,-0.6699516
1.02E-06,-0.7208529,-0.7707971,-0.67102
1.02E-06,-0.7219368,-0.7718959,-0.6720892
1.02E-06,-0.7230215,-0.7729957,-0.6731592
1.02E-06,-0.7241071,-0.7740963,-0.67423
1.02E-06,-0.7251935,-0.7751978,-0.6753017
1.02E-06,-0.7262808,-0.7763002,-0.6763741
1.02E-06,-0.7273689,-0.7774035,-0.6774474
1.02E-06,-0.7284579,-0.7785077,-0.6785215
1.02E-06,-0.7295478,-0.7796128,-0.6795965
1.02E-06,-0.7306385,-0.7807188,-0.6806722
1.02E-06,-0.7317301,-0.7818258,-0.6817488
1.02E-06,-0.7328225,-0.7829336,-0.6828262
1.02E-06,-0.7339159,-0.7840424,-0.6839045
1.02E-06,-0.7350101,-0.7851521,-0.6849836
1.02E-06,-0.7361052,-0.7862627,-0.6860635
1.02E-06,-0.7372012,-0.7873742,-0.6871442
1.02E-06,-0.7382981,-0.7884866,-0.6882258
1.02E-06,-0.7393958,-0.7896,-0.6893083
1.02E-06,-0.7404945,-0.7907144,-0.6903916
1.02E-06,-0.741594,-0.7918296,-0.6914758
1.02E-06,-0.7426945,-0.7929458,-0.6925608
1.02E-06,-0.7437958,-0.794063,-0.6936467
1.02E-06,-0.7448981,-0.7951811,-0.6947335
1.02E-06,-0.7460012,-0.7963001,-0.6958211
1.02E-06,-0.7471053,-0.7974201,-0.6969095
1.02E-06,-0.7482103,-0.798541,-0.6979989
1.02E-06,-0.7493162,-0.7996629,-0.6990891
1.02E-06,-0.750423,-0.8007858,-0.7001802
1.02E-06,-0.7515307,-0.8019096,-0.7012722
1.02E-06,-0.7526393,-0.8030344,-0.702365
1.02E-06,-0.7537489,-0.8041602,-0.7034588
1.02E-06,-0.7548594,-0.8052869,-0.7045534
1.02E-06,-0.7559709,-0.8064146,-0.7056489
1.02E-06,-0.7570832,-0.8075433,-0.7067453
1.02E-06,-0.7581965,-0.808673,-0.7078426
1.02E-06,-0.7593108,-0.8098036,-0.7089408
1.02E-06,-0.760426,-0.8109353,-0.7100399
1.02E-06,-0.7615421,-0.8120679,-0.7111399
1.03E-06,-0.7626592,-0.8132016,-0.7122408
1.03E-06,-0.7637772,-0.8143362,-0.7133426
1.03E-06,-0.7648962,-0.8154718,-0.7144453
1.03E-06,-0.7660162,-0.8166084,-0.7155489
1.03E-06,-0.7671371,-0.8177461,-0.7166535
1.03E-06,-0.768259,-0.8188847,-0.717759
1.03E-06,-0.7693818,-0.8200244,-0.7188653
1.03E-06,-0.7705057,-0.8211651,-0.7199727
1.03E-06,-0.7716305,-0.8223068,-0.7210809
1.03E-06,-0.7727562,-0.8234495,-0.7221901
1.03E-06,-0.773883,-0.8245933,-0.7233002
1.03E-06,-0.7750107,-0.8257381,-0.7244113
1.03E-06,-0.7761394,-0.8268839,-0.7255232
1.03E-06,-0.7772691,-0.8280307,-0.7266362
1.03E-06,-0.7783998,-0.8291786,-0.7277501
1.03E-06,-0.7795315,-0.8303276,-0.7288649
1.03E-06,-0.7806642,-0.8314776,-0.7299807
1.03E-06,-0.7817979,-0.8326286,-0.7310974
1.03E-06,-0.7829326,-0.8337807,-0.7322151
1.03E-06,-0.7840684,-0.8349339,-0.7333338
1.03E-06,-0.7852051,-0.8360881,-0.7344534
1.03E-06,-0.7863428,-0.8372433,-0.735574
1.03E-06,-0.7874816,-0.8383997,-0.7366956
1.03E-06,-0.7886214,-0.8395571,-0.7378181
1.03E-06,-0.7897622,-0.8407156,-0.7389416
1.03E-06,-0.790904,-0.8418751,-0.7400661
1.03E-06,-0.7920469,-0.8430358,-0.7411916
1.03E-06,-0.7931908,-0.8441975,-0.7423181
1.03E-06,-0.7943357,-0.8453603,-0.7434455
1.03E-06,-0.7954817,-0.8465243,-0.744574
1.03E-06,-0.7966288,-0.8476893,-0.7457034
1.03E-06,-0.7977768,-0.8488554,-0.7468339
1.03E-06,-0.798926,-0.8500226,-0.7479653
1.03E-06,-0.8000762,-0.8511909,-0.7490978
1.03E-06,-0.8012274,-0.8523603,-0.7502313
1.03E-06,-0.8023797,-0.8535309,-0.7513657
1.03E-06,-0.8035331,-0.8547026,-0.7525013
1.03E-06,-0.8046876,-0.8558753,-0.7536378
1.03E-06,-0.8058431,-0.8570492,-0.7547753
1.03E-06,-0.8069997,-0.8582243,-0.7559139
1.03E-06,-0.8081574,-0.8594005,-0.7570535
1.03E-06,-0.8093161,-0.8605778,-0.7581941
1.03E-06,-0.810476,-0.8617562,-0.7593358
1.03E-06,-0.8116369,-0.8629358,-0.7604785
1.03E-06,-0.812799,-0.8641166,-0.7616223
1.03E-06,-0.8139621,-0.8652984,-0.7627671
1.03E-06,-0.8151263,-0.8664815,-0.7639129
1.03E-06,-0.8162917,-0.8676657,-0.7650598
1.03E-06,-0.8174581,-0.8688511,-0.7662078
1.03E-06,-0.8186257,-0.8700376,-0.7673568
1.03E-06,-0.8197944,-0.8712253,-0.7685069
1.03E-06,-0.8209642,-0.8724142,-0.769658
1.03E-06,-0.8221351,-0.8736043,-0.7708103
1.03E-06,-0.8233072,-0.8747955,-0.7719636
1.03E-06,-0.8244804,-0.8759879,-0.7731179
1.03E-06,-0.8256547,-0.8771816,-0.7742734
1.03E-06,-0.8268302,-0.8783764,-0.7754299
1.03E-06,-0.8280068,-0.8795724,-0.7765876
1.03E-06,-0.8291845,-0.8807696,-0.7777463
1.03E-06,-0.8303634,-0.8819681,-0.7789061
1.03E-06,-0.8315435,-0.8831677,-0.7800671
1.03E-06,-0.8327247,-0.8843686,-0.7812291
1.03E-06,-0.8339071,-0.8855706,-0.7823922
1.03E-06,-0.8350907,-0.8867739,-0.7835565
1.03E-06,-0.8362754,-0.8879785,-0.7847218
1.03E-06,-0.8374613,-0.8891842,-0.7858883
1.03E-06,-0.8386484,-0.8903912,-0.7870559
1.03E-06,-0.8398366,-0.8915995,-0.7882247
1.03E-06,-0.8410261,-0.892809,-0.7893945
1.03E-06,-0.8422167,-0.8940197,-0.7905655
1.03E-06,-0.8434085,-0.8952317,-0.7917376
1.03E-06,-0.8446016,-0.8964449,-0.7929109
1.03E-06,-0.8457958,-0.8976594,-0.7940854
1.03E-06,-0.8469912,-0.8988752,-0.7952609
1.03E-06,-0.8481879,-0.9000923,-0.7964377
1.03E-06,-0.8493858,-0.9013106,-0.7976156
1.03E-06,-0.8505849,-0.9025302,-0.7987946
1.03E-06,-0.8517852,-0.9037511,-0.7999748
1.03E-06,-0.8529867,-0.9049733,-0.8011562
1.03E-06,-0.8541895,-0.9061967,-0.8023388
1.03E-06,-0.8553935,-0.9074215,-0.8035225
1.03E-06,-0.8565988,-0.9086476,-0.8047074
1.03E-06,-0.8578053,-0.9098749,-0.8058935
1.03E-06,-0.859013,-0.9111036,-0.8070808
1.03E-06,-0.860222,-0.9123336,-0.8082693
1.03E-06,-0.8614323,-0.913565,-0.809459
1.03E-06,-0.8626438,-0.9147976,-0.8106499
1.03E-06,-0.8638566,-0.9160316,-0.811842
1.03E-06,-0.8650707,-0.9172669,-0.8130353
1.03E-06,-0.866286,-0.9185036,-0.8142298
1.03E-06,-0.8675026,-0.9197416,-0.8154255
1.03E-06,-0.8687205,-0.9209809,-0.8166225
1.03E-06,-0.8699397,-0.9222216,-0.8178207
1.03E-06,-0.8711602,-0.9234637,-0.8190201
1.03E-06,-0.872382,-0.9247071,-0.8202208
1.03E-06,-0.8736051,-0.9259519,-0.8214227
1.03E-06,-0.8748295,-0.9271981,-0.8226258
1.03E-06,-0.8760552,-0.9284456,-0.8238302
1.03E-06,-0.8772823,-0.9296946,-0.8250359
1.03E-06,-0.8785106,-0.9309449,-0.8262428
1.03E-06,-0.8797403,-0.9321966,-0.827451
1.03E-06,-0.8809713,-0.9334497,-0.8286604
1.03E-06,-0.8822037,-0.9347042,-0.8298711
1.03E-06,-0.8834374,-0.9359602,-0.8310831
1.03E-06,-0.8846724,-0.9372175,-0.8322964
1.03E-06,-0.8859088,-0.9384763,-0.8335109
1.03E-06,-0.8871466,-0.9397364,-0.8347268
1.03E-06,-0.8883857,-0.940998,-0.8359439
1.03E-06,-0.8896261,-0.9422611,-0.8371623
1.03E-06,-0.890868,-0.9435256,-0.8383821
1.03E-06,-0.8921112,-0.9447915,-0.8396031
1.03E-06,-0.8933558,-0.9460589,-0.8408255
1.03E-06,-0.8946018,-0.9473277,-0.8420491
1.03E-06,-0.8958492,-0.948598,-0.8432741
1.03E-06,-0.8970979,-0.9498697,-0.8445005
1.03E-06,-0.8983481,-0.951143,-0.8457282
1.03E-06,-0.8995997,-0.9524177,-0.8469572
1.03E-06,-0.9008527,-0.9536939,-0.8481875
1.03E-06,-0.9021071,-0.9549715,-0.8494192
1.03E-06,-0.9033629,-0.9562507,-0.8506522
1.03E-06,-0.9046201,-0.9575314,-0.8518866
1.03E-06,-0.9058788,-0.9588135,-0.8531224
1.03E-06,-0.9071389,-0.9600972,-0.8543595
1.03E-06,-0.9084005,-0.9613824,-0.855598
1.03E-06,-0.9096635,-0.9626691,-0.8568379
1.03E-06,-0.910928,-0.9639574,-0.8580791
1.03E-06,-0.9121939,-0.9652472,-0.8593218
1.03E-06,-0.9134613,-0.9665385,-0.8605658
1.03E-06,-0.9147301,-0.9678313,-0.8618112
1.03E-06,-0.9160004,-0.9691257,-0.863058
1.03E-06,-0.9172722,-0.9704217,-0.8643062
1.03E-06,-0.9185455,-0.9717192,-0.8655559
1.03E-06,-0.9198203,-0.9730183,-0.8668069
1.03E-06,-0.9210966,-0.974319,-0.8680594
1.03E-06,-0.9223744,-0.9756212,-0.8693133
1.03E-06,-0.9236537,-0.976925,-0.8705687
1.03E-06,-0.9249345,-0.9782305,-0.8718255
1.03E-06,-0.9262168,-0.9795375,-0.8730837
1.03E-06,-0.9275006,-0.9808461,-0.8743434
1.03E-06,-0.928786,-0.9821563,-0.8756045
1.03E-06,-0.9300729,-0.9834682,-0.8768671
1.03E-06,-0.9313614,-0.9847816,-0.8781312
1.03E-06,-0.9326514,-0.9860967,-0.8793967
1.03E-06,-0.9339429,-0.9874134,-0.8806637
1.03E-06,-0.935236,-0.9887318,-0.8819322
1.03E-06,-0.9365307,-0.9900518,-0.8832022
1.03E-06,-0.937827,-0.9913735,-0.8844737
1.03E-06,-0.9391248,-0.9926968,-0.8857466
1.03E-06,-0.9404242,-0.9940218,-0.8870211
1.03E-06,-0.9417252,-0.9953485,-0.8882971
1.03E-06,-0.9430278,-0.9966768,-0.8895746
1.03E-06,-0.944332,-0.9980068,-0.8908536
1.03E-06,-0.9456378,-0.9993385,-0.8921342
1.04E-06,-0.9469453,-1.000672,-0.8934162
1.04E-06,-0.9482543,-1.002007,-0.8946999
1.04E-06,-0.949565,-1.003344,-0.895985
1.04E-06,-0.9508773,-1.004682,-0.8972717
1.04E-06,-0.9521912,-1.006023,-0.89856
1.04E-06,-0.9535068,-1.007365,-0.8998498
1.04E-06,-0.9548241,-1.008708,-0.9011412
1.04E-06,-0.956143,-1.010054,-0.9024342
1.04E-06,-0.9574636,-1.011401,-0.9037288
1.04E-06,-0.9587858,-1.01275,-0.905025
1.04E-06,-0.9601097,-1.014101,-0.9063227
1.04E-06,-0.9614353,-1.015454,-0.907622
1.04E-06,-0.9627626,-1.016808,-0.908923
1.04E-06,-0.9640916,-1.018164,-0.9102256
1.04E-06,-0.9654223,-1.019522,-0.9115297
1.04E-06,-0.9667547,-1.020882,-0.9128356
1.04E-06,-0.9680888,-1.022243,-0.914143
1.04E-06,-0.9694247,-1.023606,-0.9154521
1.04E-06,-0.9707623,-1.024972,-0.9167628
1.04E-06,-0.9734427,-1.027707,-0.9193892
1.04E-06,-0.9721016,-1.026339,-0.9180751
1.04E-06,-0.9747855,-1.029078,-0.9207048
1.04E-06,-0.9761301,-1.030451,-0.9220222
1.04E-06,-0.9774764,-1.031825,-0.9233412
1.04E-06,-0.9788246,-1.033201,-0.924662
1.04E-06,-0.9801745,-1.034579,-0.9259844
1.04E-06,-0.9815262,-1.035959,-0.9273085
1.04E-06,-0.9828797,-1.037341,-0.9286343
1.04E-06,-0.984235,-1.038725,-0.9299618
1.04E-06,-0.9855921,-1.040111,-0.931291
1.04E-06,-0.986951,-1.041498,-0.932622
1.04E-06,-0.9883117,-1.042888,-0.9339547
1.04E-06,-0.9896743,-1.044279,-0.9352891
1.04E-06,-0.9910387,-1.045673,-0.9366253
1.04E-06,-0.992405,-1.047068,-0.9379632
1.04E-06,-0.9937731,-1.048466,-0.9393029
1.04E-06,-0.9951431,-1.049865,-0.9406444
1.04E-06,-0.996515,-1.051266,-0.9419876
1.04E-06,-0.9978887,-1.052669,-0.9433326
1.04E-06,-0.9992643,-1.054074,-0.9446794
1.04E-06,-1.000642,-1.055482,-0.946028
1.04E-06,-1.002021,-1.056891,-0.9473784
1.04E-06,-1.003403,-1.058302,-0.9487306
1.04E-06,-1.004786,-1.059715,-0.9500846
1.04E-06,-1.006171,-1.061131,-0.9514405
1.04E-06,-1.007558,-1.062548,-0.9527981
1.04E-06,-1.008947,-1.063967,-0.9541577
1.04E-06,-1.010338,-1.065389,-0.9555191
1.04E-06,-1.011731,-1.066812,-0.9568823
1.04E-06,-1.013126,-1.068238,-0.9582474
1.04E-06,-1.014523,-1.069665,-0.9596143
1.04E-06,-1.015922,-1.071095,-0.9609831
1.04E-06,-1.017323,-1.072527,-0.9623539
1.04E-06,-1.018725,-1.073961,-0.9637265
1.04E-06,-1.02013,-1.075397,-0.965101
1.04E-06,-1.022946,-1.078275,-0.9678558
1.04E-06,-1.021537,-1.076835,-0.9664774
1.04E-06,-1.024357,-1.079718,-0.969236
1.04E-06,-1.02577,-1.081162,-0.9706183
1.04E-06,-1.027185,-1.082609,-0.9720024
1.04E-06,-1.028602,-1.084058,-0.9733885
1.04E-06,-1.030021,-1.085509,-0.9747765
1.04E-06,-1.031443,-1.086963,-0.9761666
1.04E-06,-1.032866,-1.088418,-0.9775586
1.04E-06,-1.034291,-1.089876,-0.9789526
1.04E-06,-1.035719,-1.091336,-0.9803486
1.04E-06,-1.037148,-1.092798,-0.9817465
1.04E-06,-1.03858,-1.094262,-0.9831465
1.04E-06,-1.040014,-1.095729,-0.9845485
1.04E-06,-1.04145,-1.097198,-0.9859526
1.04E-06,-1.042888,-1.098669,-0.9873586
1.04E-06,-1.044329,-1.100143,-0.9887667
1.04E-06,-1.045771,-1.101619,-0.9901769
1.04E-06,-1.047216,-1.103097,-0.9915891
1.04E-06,-1.048663,-1.104577,-0.9930034
1.04E-06,-1.050112,-1.10606,-0.9944199
1.04E-06,-1.051563,-1.107545,-0.9958383
1.04E-06,-1.053017,-1.109032,-0.9972589
1.04E-06,-1.054472,-1.110522,-0.9986816
1.04E-06,-1.05593,-1.112014,-1.000106
1.04E-06,-1.057391,-1.113508,-1.001533
1.04E-06,-1.058853,-1.115005,-1.002962
1.04E-06,-1.060318,-1.116505,-1.004394
1.04E-06,-1.061785,-1.118006,-1.005827
1.04E-06,-1.063254,-1.11951,-1.007262
1.04E-06,-1.064726,-1.121017,-1.0087
1.04E-06,-1.0662,-1.122526,-1.01014
1.04E-06,-1.067676,-1.124037,-1.011582
1.04E-06,-1.069155,-1.125551,-1.013026
1.04E-06,-1.070636,-1.127067,-1.014473
1.04E-06,-1.072119,-1.128586,-1.015922
1.04E-06,-1.073604,-1.130107,-1.017373
1.04E-06,-1.075092,-1.131631,-1.018826
1.04E-06,-1.076583,-1.133158,-1.020281
1.04E-06,-1.078076,-1.134687,-1.021739
1.04E-06,-1.079571,-1.136218,-1.023199
1.04E-06,-1.081068,-1.137752,-1.024661
1.04E-06,-1.082568,-1.139288,-1.026126
1.04E-06,-1.084071,-1.140828,-1.027593
1.04E-06,-1.085576,-1.142369,-1.029062
1.04E-06,-1.087083,-1.143914,-1.030533
1.04E-06,-1.088593,-1.145461,-1.032007
1.04E-06,-1.090106,-1.14701,-1.033483
1.04E-06,-1.09162,-1.148562,-1.034962
1.04E-06,-1.093138,-1.150117,-1.036443
1.04E-06,-1.094658,-1.151675,-1.037926
1.04E-06,-1.09618,-1.153235,-1.039412
1.04E-06,-1.097705,-1.154798,-1.0409
1.04E-06,-1.099232,-1.156363,-1.042391
1.04E-06,-1.100763,-1.157932,-1.043884
1.05E-06,-1.102295,-1.159503,-1.045379
1.05E-06,-1.103831,-1.161077,-1.046877
1.05E-06,-1.105368,-1.162653,-1.048377
1.05E-06,-1.106909,-1.164233,-1.04988
1.05E-06,-1.108452,-1.165815,-1.051385
1.05E-06,-1.109998,-1.1674,-1.052893
1.05E-06,-1.111546,-1.168987,-1.054403
1.05E-06,-1.113097,-1.170578,-1.055916
1.05E-06,-1.114651,-1.172171,-1.057431
1.05E-06,-1.116207,-1.173767,-1.058949
1.05E-06,-1.117767,-1.175367,-1.060469
1.05E-06,-1.119329,-1.176969,-1.061992
1.05E-06,-1.120893,-1.178573,-1.063518
1.05E-06,-1.122461,-1.180181,-1.065046
1.05E-06,-1.124031,-1.181792,-1.066577
1.05E-06,-1.125604,-1.183406,-1.06811
1.05E-06,-1.127179,-1.185022,-1.069646
1.05E-06,-1.128758,-1.186642,-1.071185
1.05E-06,-1.130339,-1.188264,-1.072726
1.06E-06,-1.131923,-1.18989,-1.07427
1.06E-06,-1.13351,-1.191519,-1.075817
1.06E-06,-1.1351,-1.19315,-1.077366
1.06E-06,-1.136693,-1.194785,-1.078918
1.06E-06,-1.138289,-1.196423,-1.080473
1.06E-06,-1.139887,-1.198064,-1.082031
1.06E-06,-1.141489,-1.199707,-1.083591
1.06E-06,-1.143093,-1.201354,-1.085154
1.06E-06,-1.1447,-1.203005,-1.08672
1.06E-06,-1.146311,-1.204658,-1.088288
1.06E-06,-1.147924,-1.206314,-1.08986
1.06E-06,-1.14954,-1.207974,-1.091434
1.06E-06,-1.151159,-1.209637,-1.093011
1.06E-06,-1.152782,-1.211303,-1.094591
1.06E-06,-1.154407,-1.212972,-1.096174
1.06E-06,-1.156035,-1.214645,-1.097759
1.06E-06,-1.157667,-1.21632,-1.099348
1.06E-06,-1.159301,-1.217999,-1.100939
1.06E-06,-1.160939,-1.219682,-1.102534
1.06E-06,-1.16258,-1.221367,-1.104131
1.06E-06,-1.164224,-1.223056,-1.105731
1.06E-06,-1.165871,-1.224748,-1.107335
1.06E-06,-1.167521,-1.226444,-1.108941
1.06E-06,-1.169174,-1.228143,-1.11055
1.06E-06,-1.170831,-1.229846,-1.112162
1.06E-06,-1.172491,-1.231551,-1.113777
1.06E-06,-1.174154,-1.233261,-1.115396
1.06E-06,-1.17582,-1.234974,-1.117017
1.06E-06,-1.17749,-1.23669,-1.118642
1.06E-06,-1.179163,-1.238409,-1.120269
1.06E-06,-1.180839,-1.240133,-1.1219
1.06E-06,-1.182519,-1.241859,-1.123533
1.06E-06,-1.184201,-1.24359,-1.12517
1.06E-06,-1.185888,-1.245324,-1.12681
1.06E-06,-1.187577,-1.247061,-1.128454
1.06E-06,-1.18927,-1.248802,-1.1301
1.06E-06,-1.190967,-1.250547,-1.13175
1.06E-06,-1.192667,-1.252295,-1.133403
1.06E-06,-1.19437,-1.254047,-1.135059
1.06E-06,-1.196077,-1.255803,-1.136718
1.06E-06,-1.197787,-1.257562,-1.138381
1.06E-06,-1.199501,-1.259326,-1.140047
1.06E-06,-1.201218,-1.261093,-1.141716
1.06E-06,-1.202939,-1.262863,-1.143389
1.06E-06,-1.204663,-1.264638,-1.145065
1.06E-06,-1.206391,-1.266416,-1.146744
1.06E-06,-1.208123,-1.268198,-1.148427
1.06E-06,-1.209858,-1.269984,-1.150113
1.06E-06,-1.211597,-1.271774,-1.151802
1.06E-06,-1.21334,-1.273568,-1.153495
1.06E-06,-1.215086,-1.275366,-1.155192
1.06E-06,-1.216836,-1.277167,-1.156892
1.06E-06,-1.21859,-1.278973,-1.158595
1.06E-06,-1.220347,-1.280783,-1.160302
1.06E-06,-1.222108,-1.282596,-1.162013
1.06E-06,-1.223873,-1.284414,-1.163727
1.06E-06,-1.225642,-1.286236,-1.165445
1.06E-06,-1.227415,-1.288062,-1.167166
1.06E-06,-1.229192,-1.289892,-1.168891
1.06E-06,-1.230972,-1.291726,-1.170619
1.06E-06,-1.232756,-1.293564,-1.172352
1.06E-06,-1.234545,-1.295407,-1.174088
1.06E-06,-1.236337,-1.297254,-1.175827
1.06E-06,-1.238133,-1.299105,-1.177571
1.06E-06,-1.239933,-1.30096,-1.179318
1.06E-06,-1.241738,-1.302819,-1.181069
1.06E-06,-1.243546,-1.304683,-1.182823
1.06E-06,-1.245359,-1.306551,-1.184582
1.06E-06,-1.247175,-1.308424,-1.186344
1.06E-06,-1.248996,-1.310301,-1.18811
1.06E-06,-1.25082,-1.312182,-1.189881
1.06E-06,-1.252649,-1.314068,-1.191655
1.06E-06,-1.254483,-1.315958,-1.193432
1.06E-06,-1.25632,-1.317853,-1.195214
1.06E-06,-1.258162,-1.319753,-1.197
1.06E-06,-1.260007,-1.321656,-1.19879
1.06E-06,-1.261858,-1.323565,-1.200584
1.06E-06,-1.263712,-1.325478,-1.202382
1.06E-06,-1.265571,-1.327396,-1.204184
1.06E-06,-1.267434,-1.329318,-1.20599
1.06E-06,-1.269302,-1.331246,-1.2078
1.06E-06,-1.271174,-1.333177,-1.209615
1.06E-06,-1.273051,-1.335114,-1.211434
1.06E-06,-1.274932,-1.337056,-1.213256
1.06E-06,-1.276818,-1.339002,-1.215083
1.06E-06,-1.278708,-1.340953,-1.216915
1.06E-06,-1.280602,-1.342909,-1.21875
1.06E-06,-1.282502,-1.34487,-1.22059
1.06E-06,-1.284406,-1.346836,-1.222434
1.06E-06,-1.286314,-1.348807,-1.224283
1.06E-06,-1.288228,-1.350783,-1.226136
1.06E-06,-1.290146,-1.352764,-1.227993
1.06E-06,-1.292069,-1.35475,-1.229855
1.06E-06,-1.293996,-1.356741,-1.231721
1.06E-06,-1.295929,-1.358738,-1.233592
1.07E-06,-1.297866,-1.360739,-1.235468
1.07E-06,-1.299808,-1.362746,-1.237348
1.07E-06,-1.301755,-1.364758,-1.239232
1.07E-06,-1.303707,-1.366775,-1.241121
1.07E-06,-1.305665,-1.368798,-1.243015
1.07E-06,-1.307627,-1.370826,-1.244913
1.07E-06,-1.309594,-1.37286,-1.246817
1.07E-06,-1.311566,-1.374898,-1.248724
1.07E-06,-1.313543,-1.376943,-1.250637
1.07E-06,-1.315526,-1.378993,-1.252555
1.07E-06,-1.317513,-1.381048,-1.254477
1.07E-06,-1.319506,-1.383109,-1.256404
1.07E-06,-1.321504,-1.385176,-1.258336
1.07E-06,-1.323507,-1.387248,-1.260273
1.07E-06,-1.325516,-1.389326,-1.262215
1.07E-06,-1.32753,-1.39141,-1.264162
1.07E-06,-1.32955,-1.393499,-1.266114
1.07E-06,-1.331575,-1.395595,-1.268071
1.07E-06,-1.333605,-1.397696,-1.270033
1.07E-06,-1.335641,-1.399803,-1.272001
1.07E-06,-1.337682,-1.401916,-1.273973
1.07E-06,-1.339729,-1.404035,-1.275951
1.07E-06,-1.341782,-1.40616,-1.277934
1.07E-06,-1.34384,-1.408292,-1.279922
1.07E-06,-1.345904,-1.410429,-1.281915
1.07E-06,-1.347974,-1.412572,-1.283914
1.07E-06,-1.35005,-1.414722,-1.285919
1.07E-06,-1.352131,-1.416878,-1.287928
1.07E-06,-1.354219,-1.41904,-1.289943
1.07E-06,-1.356312,-1.421209,-1.291964
